#tail	head	KSP index	path cost
P16871	P42229	1	7.50000e-01
P16871	P51692	2	7.50000e-01
O60674	P42229	3	5.62500e-01
P16871	O60674	3	5.62500e-01
O60674	P51692	4	5.62500e-01
P10721	P42229	5	5.62500e-01
P16871	P10721	5	5.62500e-01
P10721	P51692	6	5.62500e-01
P23458	P42229	7	5.62500e-01
P16871	P23458	7	5.62500e-01
P23458	P51692	8	5.62500e-01
P27986	P42229	9	5.62500e-01
P16871	P27986	9	5.62500e-01
P29597	P42229	10	5.62500e-01
P16871	P29597	10	5.62500e-01
P29597	P51692	11	5.62500e-01
P31785	P42229	12	5.62500e-01
P16871	P31785	12	5.62500e-01
P40763	P42229	13	5.62500e-01
P16871	P40763	13	5.62500e-01
P40763	P51692	14	5.62500e-01
P52333	P42229	15	5.62500e-01
P16871	P52333	15	5.62500e-01
P52333	P51692	16	5.62500e-01
P31785	P51692	17	4.69140e-01
O60674	O00459	18	4.21875e-01
O00459	P42229	18	4.21875e-01
O60674	O14543	19	4.21875e-01
O14543	P42229	19	4.21875e-01
O14543	P51692	20	4.21875e-01
O60674	P03372	21	4.21875e-01
P03372	P42229	21	4.21875e-01
O60674	P10721	22	4.21875e-01
O60674	P12931	24	4.21875e-01
P12931	P42229	24	4.21875e-01
P16471	P42229	25	4.21875e-01
O60674	P16471	25	4.21875e-01
P18031	P42229	26	4.21875e-01
O60674	P18031	26	4.21875e-01
P18031	P51692	27	4.21875e-01
O60674	P23458	28	4.21875e-01
O60674	P27986	30	4.21875e-01
O60674	P29353	31	4.21875e-01
P29353	P42229	31	4.21875e-01
O60674	P29597	32	4.21875e-01
O60674	P38398	34	4.21875e-01
P38398	P42229	34	4.21875e-01
O60674	P40763	35	4.21875e-01
O60674	P42224	37	4.21875e-01
P42224	P42229	37	4.21875e-01
P42224	P51692	38	4.21875e-01
O60674	P67775	39	4.21875e-01
P67775	P42229	39	4.21875e-01
P67775	P51692	40	4.21875e-01
O60674	Q06124	41	4.21875e-01
Q06124	P42229	41	4.21875e-01
Q06124	P51692	42	4.21875e-01
O60674	Q15303	43	4.21875e-01
Q15303	P42229	43	4.21875e-01
Q15303	P51692	44	4.21875e-01
P06241	O00459	45	4.21875e-01
P16871	P06241	45	4.21875e-01
O15524	P42229	46	4.21875e-01
P06241	O15524	46	4.21875e-01
O15524	P51692	47	4.21875e-01
P06241	O60674	48	4.21875e-01
P00519	P42229	50	4.21875e-01
P06241	P00519	50	4.21875e-01
P00519	P51692	51	4.21875e-01
P06241	P10721	52	4.21875e-01
P06241	P12931	54	4.21875e-01
P14784	P42229	55	4.21875e-01
P06241	P14784	55	4.21875e-01
P14784	P51692	56	4.21875e-01
P16410	P42229	57	4.21875e-01
P06241	P16410	57	4.21875e-01
P16410	P51692	58	4.21875e-01
P06241	P16471	59	4.21875e-01
P20963	P42229	60	4.21875e-01
P06241	P20963	60	4.21875e-01
P20963	P51692	61	4.21875e-01
P22681	P42229	62	4.21875e-01
P06241	P22681	62	4.21875e-01
P06241	P27986	63	4.21875e-01
P06241	P29353	64	4.21875e-01
P06241	P29597	65	4.21875e-01
P32927	P42229	67	4.21875e-01
P06241	P32927	67	4.21875e-01
P06241	P40763	68	4.21875e-01
P43405	P42229	70	4.21875e-01
P06241	P43405	70	4.21875e-01
P04150	P51692	71	4.21875e-01
P06241	P04150	71	4.21875e-01
P06241	Q06124	72	4.21875e-01
P10721	O00459	74	4.21875e-01
P10721	O14508	75	4.21875e-01
O14508	P42229	75	4.21875e-01
O14508	P51692	76	4.21875e-01
P10721	O14543	77	4.21875e-01
P10721	O14544	79	4.21875e-01
