#tail	head	KSP index	path cost
Q16288	P35222	1	7.50000e-01
P04629	P35222	2	7.50000e-01
P10586	P35222	3	7.50000e-01
Q99523	P67809	4	7.10749e-01
P04629	P00519	5	5.62500e-01
P00519	P35222	5	5.62500e-01
P08575	P35222	6	5.62500e-01
P04629	P08575	6	5.62500e-01
P18031	P35222	7	5.62500e-01
P04629	P18031	7	5.62500e-01
P22681	P35222	8	5.62500e-01
P04629	P22681	8	5.62500e-01
P04629	P23470	9	5.62500e-01
P23470	P35222	9	5.62500e-01
P27986	P35222	10	5.62500e-01
P04629	P27986	10	5.62500e-01
P42336	P35222	11	5.62500e-01
P04629	P42336	11	5.62500e-01
P08138	P04637	12	5.62500e-01
P04637	P16220	12	5.62500e-01
P04637	P67809	13	5.62500e-01
P08138	P27986	14	5.62500e-01
P08138	P42336	15	5.62500e-01
P10586	P14923	16	5.62500e-01
P14923	P35222	16	5.62500e-01
P10586	Q16620	17	5.62500e-01
Q16620	P35222	17	5.62500e-01
Q16288	P18031	18	5.62500e-01
Q99523	P24941	19	5.62500e-01
P24941	P35222	19	5.62500e-01
P10586	P00533	20	5.59280e-01
P00533	P35222	20	5.59280e-01
Q99523	P06493	21	4.79311e-01
P06493	P16220	21	4.79311e-01
P00519	P04637	22	4.21875e-01
P05412	P16220	24	4.21875e-01
P00519	P05412	24	4.21875e-01
P10275	P16220	25	4.21875e-01
P00519	P10275	25	4.21875e-01
O14746	P35222	26	4.21875e-01
P00519	O14746	26	4.21875e-01
P00519	O60260	27	4.21875e-01
O60260	P35222	27	4.21875e-01
P00519	P00533	28	4.21875e-01
P04626	P35222	29	4.21875e-01
P00519	P04626	29	4.21875e-01
P10275	P35222	30	4.21875e-01
P15941	P35222	31	4.21875e-01
P00519	P15941	31	4.21875e-01
P00519	P18031	32	4.21875e-01
P00519	P22681	33	4.21875e-01
P00519	P27986	34	4.21875e-01
P38398	P16220	35	4.21875e-01
P00519	P38398	35	4.21875e-01
P38398	P35222	36	4.21875e-01
P46937	P35222	37	4.21875e-01
P00519	P46937	37	4.21875e-01
P49023	P35222	38	4.21875e-01
P00519	P49023	38	4.21875e-01
P63104	P35222	39	4.21875e-01
P00519	P63104	39	4.21875e-01
O43390	P67809	40	4.21875e-01
P00519	O43390	40	4.21875e-01
P63104	P67809	41	4.21875e-01
Q05655	P16220	42	4.21875e-01
P00519	Q05655	42	4.21875e-01
Q09472	P16220	43	4.21875e-01
P00519	Q09472	43	4.21875e-01
Q09472	P35222	44	4.21875e-01
Q13315	P16220	45	4.21875e-01
P00519	Q13315	45	4.21875e-01
Q13535	P16220	46	4.21875e-01
P00519	Q13535	46	4.21875e-01
P00519	Q15139	47	4.21875e-01
Q15139	P16220	47	4.21875e-01
Q16531	P35222	48	4.21875e-01
P00519	Q16531	48	4.21875e-01
P08238	P10275	49	4.21875e-01
P04629	P08238	49	4.21875e-01
P08238	P22694	51	4.21875e-01
P22694	P16220	51	4.21875e-01
P31749	P16220	52	4.21875e-01
P08238	P31749	52	4.21875e-01
O14920	P35222	53	4.21875e-01
P08238	O14920	53	4.21875e-01
P08238	O15111	54	4.21875e-01
O15111	P35222	54	4.21875e-01
P08238	O60260	55	4.21875e-01
P08238	P00533	56	4.21875e-01
P08238	P04626	57	4.21875e-01
P08238	P06241	58	4.21875e-01
P06241	P35222	58	4.21875e-01
P14618	P35222	59	4.21875e-01
P08238	P14618	59	4.21875e-01
P19838	P35222	60	4.21875e-01
P08238	P19838	60	4.21875e-01
P31749	P35222	61	4.21875e-01
P31749	P67809	62	4.21875e-01
P08238	P49840	63	4.21875e-01
P49840	P35222	63	4.21875e-01
P08238	P63104	64	4.21875e-01
P08238	P60709	65	4.21875e-01
P60709	P67809	65	4.21875e-01
Q00534	P35222	67	4.21875e-01
P08238	Q00534	67	4.21875e-01
Q05513	P35222	68	4.21875e-01
P08238	Q05513	68	4.21875e-01
P08238	Q13555	69	4.21875e-01
Q13555	P16220	69	4.21875e-01
Q13616	P35222	70	4.21875e-01
P08238	Q13616	70	4.21875e-01
Q13616	P67809	71	4.21875e-01
P08238	Q15139	72	4.21875e-01
P08238	Q15418	73	4.21875e-01
Q15418	P16220	73	4.21875e-01
P08238	Q13233	74	4.21875e-01
Q13233	Q6UUV9	74	4.21875e-01
Q15418	P67809	75	4.21875e-01
Q7Z6M2	P67809	76	4.21875e-01
P08238	Q7Z6M2	76	4.21875e-01
Q99558	P67809	77	4.21875e-01
P08238	Q99558	77	4.21875e-01
P08575	P00533	78	4.21875e-01
